engine,run,performance_score1,performance_score1_name,behaviour_score1,behaviour_score1_name,behaviour_score2,behaviour_score2_name,performance_score2,performance_score2_name,behaviour_score3,behaviour_score3_name
hf_Llama-2-7b-longlora-16k-ft,29,51.671875,rewards mean,0.2941176470588235,meta-cognitive sensitivity,0.0,confidence mean,0.5625,mean accuracy,0.2941176470588235,adjusted qsr
hf_Llama-2-7b-longlora-16k-ft,30,51.29625,rewards mean,0.4444444444444444,meta-cognitive sensitivity,0.0,confidence mean,0.5375,mean accuracy,0.4444444444444444,adjusted qsr
hf_Llama-2-7b-longlora-16k-ft,31,50.844375,rewards mean,0.4109803921568628,meta-cognitive sensitivity,0.0039215686274509,confidence mean,0.6,mean accuracy,0.392156862745098,adjusted qsr
hf_Llama-2-7b-longlora-16k-ft,32,50.52275,rewards mean,0.5862068965517241,meta-cognitive sensitivity,0.0,confidence mean,0.4875,mean accuracy,0.5862068965517241,adjusted qsr
hf_Llama-2-7b-longlora-16k-ft,33,51.096125,rewards mean,0.529795918367347,meta-cognitive sensitivity,0.0040816326530612,confidence mean,0.5375,mean accuracy,0.5102040816326531,adjusted qsr
hf_Llama-2-7b-longlora-16k-ft,34,50.47237499999999,rewards mean,0.46875,meta-cognitive sensitivity,0.0,confidence mean,0.5625,mean accuracy,0.46875,adjusted qsr
hf_Llama-2-7b-longlora-16k-ft,35,47.587875,rewards mean,0.5754545454545456,meta-cognitive sensitivity,0.003030303030303,confidence mean,0.425,mean accuracy,0.5454545454545454,adjusted qsr
hf_Llama-2-7b-longlora-16k-ft,36,50.74725,rewards mean,0.4563265306122449,meta-cognitive sensitivity,0.0040816326530612,confidence mean,0.5375,mean accuracy,0.4693877551020408,adjusted qsr
hf_Llama-2-7b-longlora-16k-ft,37,48.84575,rewards mean,0.5555555555555556,meta-cognitive sensitivity,0.0,confidence mean,0.4875,mean accuracy,0.5555555555555556,adjusted qsr
hf_Llama-2-7b-longlora-16k-ft,38,49.51775,rewards mean,0.6176470588235294,meta-cognitive sensitivity,0.0,confidence mean,0.5375,mean accuracy,0.6176470588235294,adjusted qsr
local,0,50.35875,rewards mean,0.66464375,meta-cognitive sensitivity,0.470875,confidence mean,0.55,mean accuracy,0.6573771158854166,adjusted qsr
local,1,51.693375,rewards mean,0.7253225000000001,meta-cognitive sensitivity,0.526,confidence mean,0.55,mean accuracy,0.719365650969529,adjusted qsr
local,2,48.648625,rewards mean,0.6489637500000001,meta-cognitive sensitivity,0.524625,confidence mean,0.45,mean accuracy,0.6452532798833819,adjusted qsr
local,3,49.872875,rewards mean,0.694485,meta-cognitive sensitivity,0.45625,confidence mean,0.4375,mean accuracy,0.6902261132957805,adjusted qsr
local,4,49.297625,rewards mean,0.6505449999999999,meta-cognitive sensitivity,0.52025,confidence mean,0.5125,mean accuracy,0.6466576426488964,adjusted qsr
local,5,52.343375,rewards mean,0.7079125000000001,meta-cognitive sensitivity,0.534,confidence mean,0.625,mean accuracy,0.7046949728982889,adjusted qsr
local,6,50.79475,rewards mean,0.6502425000000001,meta-cognitive sensitivity,0.4894999999999999,confidence mean,0.5375,mean accuracy,0.6409598337950138,adjusted qsr
local,7,52.7895,rewards mean,0.6501812499999999,meta-cognitive sensitivity,0.498375,confidence mean,0.625,mean accuracy,0.6464637130362348,adjusted qsr
local,8,47.581,rewards mean,0.68314875,meta-cognitive sensitivity,0.511375,confidence mean,0.5,mean accuracy,0.6767808702256944,adjusted qsr
local,9,50.92475,rewards mean,0.6863537500000001,meta-cognitive sensitivity,0.524375,confidence mean,0.55,mean accuracy,0.6801310221354167,adjusted qsr
local_llama1B,0,48.785125,rewards mean,0.625,meta-cognitive sensitivity,0.0,confidence mean,0.375,mean accuracy,0.625,adjusted qsr
local_llama1B,1,51.587625,rewards mean,0.4375,meta-cognitive sensitivity,0.0,confidence mean,0.5625,mean accuracy,0.4375,adjusted qsr
local_llama1B,2,52.49837500000001,rewards mean,0.425,meta-cognitive sensitivity,0.0,confidence mean,0.575,mean accuracy,0.425,adjusted qsr
local_llama1B,3,51.03525,rewards mean,0.5,meta-cognitive sensitivity,0.0,confidence mean,0.5,mean accuracy,0.5,adjusted qsr
local_llama1B,4,52.026875,rewards mean,0.45,meta-cognitive sensitivity,0.0,confidence mean,0.55,mean accuracy,0.45,adjusted qsr
local_llama1B,5,50.885375,rewards mean,0.475,meta-cognitive sensitivity,0.0,confidence mean,0.525,mean accuracy,0.475,adjusted qsr
local_llama1B,6,51.924375,rewards mean,0.4125,meta-cognitive sensitivity,0.0,confidence mean,0.5875,mean accuracy,0.4125,adjusted qsr
local_llama1B,7,49.09525,rewards mean,0.525,meta-cognitive sensitivity,0.0,confidence mean,0.475,mean accuracy,0.525,adjusted qsr
local_llama1B,8,50.408125,rewards mean,0.4875,meta-cognitive sensitivity,0.0,confidence mean,0.5125,mean accuracy,0.4875,adjusted qsr
local_llama1B,9,48.715625,rewards mean,0.5375,meta-cognitive sensitivity,0.0,confidence mean,0.4625,mean accuracy,0.5375,adjusted qsr
ce,0,51.273375,rewards mean,0.5125,meta-cognitive sensitivity,0.0,confidence mean,0.4875,mean accuracy,0.5125,adjusted qsr
ce,1,51.7775,rewards mean,0.55,meta-cognitive sensitivity,0.0,confidence mean,0.45,mean accuracy,0.55,adjusted qsr
ce,2,50.644000000000005,rewards mean,0.4875,meta-cognitive sensitivity,0.0,confidence mean,0.5125,mean accuracy,0.4875,adjusted qsr
ce,3,50.525375,rewards mean,0.525,meta-cognitive sensitivity,0.0,confidence mean,0.475,mean accuracy,0.525,adjusted qsr
ce,4,51.090625,rewards mean,0.4875,meta-cognitive sensitivity,0.0,confidence mean,0.5125,mean accuracy,0.4875,adjusted qsr
ce,5,49.09275,rewards mean,0.525,meta-cognitive sensitivity,0.0,confidence mean,0.475,mean accuracy,0.525,adjusted qsr
ce,6,50.2635,rewards mean,0.525,meta-cognitive sensitivity,0.0,confidence mean,0.475,mean accuracy,0.525,adjusted qsr
ce,7,50.265125,rewards mean,0.5375,meta-cognitive sensitivity,0.0,confidence mean,0.4625,mean accuracy,0.5375,adjusted qsr
ce,8,51.860125,rewards mean,0.4125,meta-cognitive sensitivity,0.0,confidence mean,0.5875,mean accuracy,0.4125,adjusted qsr
ce,9,51.164,rewards mean,0.5,meta-cognitive sensitivity,0.0,confidence mean,0.5,mean accuracy,0.5,adjusted qsr
cekl,0,49.880375,rewards mean,0.4625,meta-cognitive sensitivity,0.0,confidence mean,0.5375,mean accuracy,0.4625,adjusted qsr
cekl,1,48.8425,rewards mean,0.4625,meta-cognitive sensitivity,0.0,confidence mean,0.5375,mean accuracy,0.4625,adjusted qsr
cekl,2,48.211375,rewards mean,0.5375,meta-cognitive sensitivity,0.0,confidence mean,0.4625,mean accuracy,0.5375,adjusted qsr
cekl,3,49.609625,rewards mean,0.4375,meta-cognitive sensitivity,0.0,confidence mean,0.5625,mean accuracy,0.4375,adjusted qsr
cekl,4,48.1225,rewards mean,0.525,meta-cognitive sensitivity,0.0,confidence mean,0.475,mean accuracy,0.525,adjusted qsr
cekl,5,48.978125,rewards mean,0.5125,meta-cognitive sensitivity,0.0,confidence mean,0.4875,mean accuracy,0.5125,adjusted qsr
cekl,6,49.563625,rewards mean,0.5375,meta-cognitive sensitivity,0.0,confidence mean,0.4625,mean accuracy,0.5375,adjusted qsr
cekl,7,48.955875000000006,rewards mean,0.5375,meta-cognitive sensitivity,0.0,confidence mean,0.4625,mean accuracy,0.5375,adjusted qsr
cekl,8,46.7975,rewards mean,0.575,meta-cognitive sensitivity,0.0,confidence mean,0.425,mean accuracy,0.575,adjusted qsr
cekl,9,49.022625,rewards mean,0.5375,meta-cognitive sensitivity,0.0,confidence mean,0.4625,mean accuracy,0.5375,adjusted qsr
sftklmeow,0,50.1065,rewards mean,0.575,meta-cognitive sensitivity,0.0,confidence mean,0.425,mean accuracy,0.575,adjusted qsr
sftklmeow,1,49.533625,rewards mean,0.525,meta-cognitive sensitivity,0.0,confidence mean,0.475,mean accuracy,0.525,adjusted qsr
sftklmeow,2,47.807125000000006,rewards mean,0.5625,meta-cognitive sensitivity,0.0,confidence mean,0.4375,mean accuracy,0.5625,adjusted qsr
sftklmeow,3,51.39300000000001,rewards mean,0.425,meta-cognitive sensitivity,0.0,confidence mean,0.575,mean accuracy,0.425,adjusted qsr
sftklmeow,4,50.6565,rewards mean,0.5,meta-cognitive sensitivity,0.0,confidence mean,0.5,mean accuracy,0.5,adjusted qsr
sftklmeow,5,48.67999999999999,rewards mean,0.525,meta-cognitive sensitivity,0.0,confidence mean,0.475,mean accuracy,0.525,adjusted qsr
sftklmeow,6,50.183125,rewards mean,0.45,meta-cognitive sensitivity,0.0,confidence mean,0.55,mean accuracy,0.45,adjusted qsr
sftklmeow,7,47.764,rewards mean,0.55,meta-cognitive sensitivity,0.0,confidence mean,0.45,mean accuracy,0.55,adjusted qsr
sftklmeow,8,49.67087500000001,rewards mean,0.55,meta-cognitive sensitivity,0.0,confidence mean,0.45,mean accuracy,0.55,adjusted qsr
sftklmeow,9,47.729625,rewards mean,0.55,meta-cognitive sensitivity,0.0,confidence mean,0.45,mean accuracy,0.55,adjusted qsr
sftps3,0,49.910375,rewards mean,0.475,meta-cognitive sensitivity,0.0,confidence mean,0.525,mean accuracy,0.475,adjusted qsr
sftps3,1,51.817375000000006,rewards mean,0.45,meta-cognitive sensitivity,0.0,confidence mean,0.55,mean accuracy,0.45,adjusted qsr
sftps3,2,48.787875,rewards mean,0.525,meta-cognitive sensitivity,0.0,confidence mean,0.475,mean accuracy,0.525,adjusted qsr
sftps3,3,47.590375,rewards mean,0.5125,meta-cognitive sensitivity,0.0,confidence mean,0.4875,mean accuracy,0.5125,adjusted qsr
sftps3,4,48.487125,rewards mean,0.55,meta-cognitive sensitivity,0.0,confidence mean,0.45,mean accuracy,0.55,adjusted qsr
sftps3,5,50.59125,rewards mean,0.5,meta-cognitive sensitivity,0.0,confidence mean,0.5,mean accuracy,0.5,adjusted qsr
sftps3,6,51.117875,rewards mean,0.525,meta-cognitive sensitivity,0.0,confidence mean,0.475,mean accuracy,0.525,adjusted qsr
sftps3,7,48.014625,rewards mean,0.5625,meta-cognitive sensitivity,0.0,confidence mean,0.4375,mean accuracy,0.5625,adjusted qsr
sftps3,8,48.728375,rewards mean,0.5625,meta-cognitive sensitivity,0.0,confidence mean,0.4375,mean accuracy,0.5625,adjusted qsr
sftps3,9,49.49125,rewards mean,0.4375,meta-cognitive sensitivity,0.0,confidence mean,0.5625,mean accuracy,0.4375,adjusted qsr
sftps3meow,0,51.105125,rewards mean,0.45,meta-cognitive sensitivity,0.0,confidence mean,0.55,mean accuracy,0.45,adjusted qsr
sftps3meow,1,50.02275,rewards mean,0.475,meta-cognitive sensitivity,0.0,confidence mean,0.525,mean accuracy,0.475,adjusted qsr
sftps3meow,2,53.67974999999999,rewards mean,0.4125,meta-cognitive sensitivity,0.0,confidence mean,0.5875,mean accuracy,0.4125,adjusted qsr
sftps3meow,3,50.614875,rewards mean,0.5625,meta-cognitive sensitivity,0.0,confidence mean,0.4375,mean accuracy,0.5625,adjusted qsr
sftps3meow,4,50.2525,rewards mean,0.475,meta-cognitive sensitivity,0.0,confidence mean,0.525,mean accuracy,0.475,adjusted qsr
sftps3meow,5,50.99625,rewards mean,0.475,meta-cognitive sensitivity,0.0,confidence mean,0.525,mean accuracy,0.475,adjusted qsr
sftps3meow,6,51.42625,rewards mean,0.5125,meta-cognitive sensitivity,0.0,confidence mean,0.4875,mean accuracy,0.5125,adjusted qsr
sftps3meow,7,49.056125,rewards mean,0.55,meta-cognitive sensitivity,0.0,confidence mean,0.45,mean accuracy,0.55,adjusted qsr
sftps3meow,8,50.72837499999999,rewards mean,0.5,meta-cognitive sensitivity,0.0,confidence mean,0.5,mean accuracy,0.5,adjusted qsr
sftps3meow,9,50.06475,rewards mean,0.5125,meta-cognitive sensitivity,0.0,confidence mean,0.4875,mean accuracy,0.5125,adjusted qsr
sftklps3,0,49.938750000000006,rewards mean,0.4625,meta-cognitive sensitivity,0.0,confidence mean,0.5375,mean accuracy,0.4625,adjusted qsr
sftklps3,1,51.37562499999999,rewards mean,0.5,meta-cognitive sensitivity,0.0,confidence mean,0.5,mean accuracy,0.5,adjusted qsr
sftklps3,2,49.1835,rewards mean,0.5375,meta-cognitive sensitivity,0.0,confidence mean,0.4625,mean accuracy,0.5375,adjusted qsr
sftklps3,3,49.61975,rewards mean,0.55,meta-cognitive sensitivity,0.0,confidence mean,0.45,mean accuracy,0.55,adjusted qsr
sftklps3,4,47.867125,rewards mean,0.5875,meta-cognitive sensitivity,0.0,confidence mean,0.4125,mean accuracy,0.5875,adjusted qsr
sftklps3,5,48.223375,rewards mean,0.55,meta-cognitive sensitivity,0.0,confidence mean,0.45,mean accuracy,0.55,adjusted qsr
sftklps3,6,50.417375,rewards mean,0.5625,meta-cognitive sensitivity,0.0,confidence mean,0.4375,mean accuracy,0.5625,adjusted qsr
sftklps3,7,50.613125,rewards mean,0.4875,meta-cognitive sensitivity,0.0,confidence mean,0.5125,mean accuracy,0.4875,adjusted qsr
sftklps3,8,51.50925,rewards mean,0.475,meta-cognitive sensitivity,0.0,confidence mean,0.525,mean accuracy,0.475,adjusted qsr
sftklps3,9,49.497625,rewards mean,0.5125,meta-cognitive sensitivity,0.0,confidence mean,0.4875,mean accuracy,0.5125,adjusted qsr
sftklps3meowbeta1,0,48.664125,rewards mean,0.55,meta-cognitive sensitivity,0.0,confidence mean,0.45,mean accuracy,0.55,adjusted qsr
sftklps3meowbeta1,1,47.824875,rewards mean,0.5,meta-cognitive sensitivity,0.0,confidence mean,0.5,mean accuracy,0.5,adjusted qsr
sftklps3meowbeta1,2,49.697,rewards mean,0.55,meta-cognitive sensitivity,0.0,confidence mean,0.45,mean accuracy,0.55,adjusted qsr
sftklps3meowbeta1,3,49.987,rewards mean,0.55,meta-cognitive sensitivity,0.0,confidence mean,0.45,mean accuracy,0.55,adjusted qsr
sftklps3meowbeta1,4,51.852,rewards mean,0.475,meta-cognitive sensitivity,0.0,confidence mean,0.525,mean accuracy,0.475,adjusted qsr
sftklps3meowbeta1,5,48.9485,rewards mean,0.55,meta-cognitive sensitivity,0.0,confidence mean,0.45,mean accuracy,0.55,adjusted qsr
sftklps3meowbeta1,6,49.8365,rewards mean,0.4875,meta-cognitive sensitivity,0.0,confidence mean,0.5125,mean accuracy,0.4875,adjusted qsr
sftklps3meowbeta1,7,48.64812500000001,rewards mean,0.45,meta-cognitive sensitivity,0.0,confidence mean,0.55,mean accuracy,0.45,adjusted qsr
sftklps3meowbeta1,8,49.861625,rewards mean,0.4375,meta-cognitive sensitivity,0.0,confidence mean,0.5625,mean accuracy,0.4375,adjusted qsr
sftklps3meowbeta1,9,46.83987499999999,rewards mean,0.55,meta-cognitive sensitivity,0.0,confidence mean,0.45,mean accuracy,0.55,adjusted qsr
sftklps3meowbeta-1,0,46.530875,rewards mean,0.6375,meta-cognitive sensitivity,0.0,confidence mean,0.3625,mean accuracy,0.6375,adjusted qsr
sftklps3meowbeta-1,1,51.38712499999999,rewards mean,0.45,meta-cognitive sensitivity,0.0,confidence mean,0.55,mean accuracy,0.45,adjusted qsr
sftklps3meowbeta-1,2,49.367625,rewards mean,0.55,meta-cognitive sensitivity,0.0,confidence mean,0.45,mean accuracy,0.55,adjusted qsr
sftklps3meowbeta-1,3,47.678,rewards mean,0.575,meta-cognitive sensitivity,0.0,confidence mean,0.425,mean accuracy,0.575,adjusted qsr
sftklps3meowbeta-1,4,49.438750000000006,rewards mean,0.55,meta-cognitive sensitivity,0.0,confidence mean,0.45,mean accuracy,0.55,adjusted qsr
sftklps3meowbeta-1,5,46.864125,rewards mean,0.5375,meta-cognitive sensitivity,0.0,confidence mean,0.4625,mean accuracy,0.5375,adjusted qsr
sftklps3meowbeta-1,6,50.214375,rewards mean,0.4625,meta-cognitive sensitivity,0.0,confidence mean,0.5375,mean accuracy,0.4625,adjusted qsr
sftklps3meowbeta-1,7,51.144875,rewards mean,0.4625,meta-cognitive sensitivity,0.0,confidence mean,0.5375,mean accuracy,0.4625,adjusted qsr
sftklps3meowbeta-1,8,50.256625,rewards mean,0.4875,meta-cognitive sensitivity,0.0,confidence mean,0.5125,mean accuracy,0.4875,adjusted qsr
sftklps3meowbeta-1,9,50.803375,rewards mean,0.4875,meta-cognitive sensitivity,0.0,confidence mean,0.5125,mean accuracy,0.4875,adjusted qsr
sftklps3meowbetagamma,0,47.916,rewards mean,0.5875,meta-cognitive sensitivity,0.0,confidence mean,0.4125,mean accuracy,0.5875,adjusted qsr
sftklps3meowbetagamma,1,50.758,rewards mean,0.3875,meta-cognitive sensitivity,0.0,confidence mean,0.6125,mean accuracy,0.3875,adjusted qsr
sftklps3meowbetagamma,2,48.813875,rewards mean,0.4875,meta-cognitive sensitivity,0.0,confidence mean,0.5125,mean accuracy,0.4875,adjusted qsr
sftklps3meowbetagamma,3,49.039125,rewards mean,0.45,meta-cognitive sensitivity,0.0,confidence mean,0.55,mean accuracy,0.45,adjusted qsr
sftklps3meowbetagamma,4,50.045125,rewards mean,0.5,meta-cognitive sensitivity,0.0,confidence mean,0.5,mean accuracy,0.5,adjusted qsr
sftklps3meowbetagamma,5,45.8985,rewards mean,0.625,meta-cognitive sensitivity,0.0,confidence mean,0.375,mean accuracy,0.625,adjusted qsr
sftklps3meowbetagamma,6,48.64875,rewards mean,0.55,meta-cognitive sensitivity,0.0,confidence mean,0.45,mean accuracy,0.55,adjusted qsr
sftklps3meowbetagamma,7,51.43362499999999,rewards mean,0.4,meta-cognitive sensitivity,0.0,confidence mean,0.6,mean accuracy,0.4,adjusted qsr
sftklps3meowbetagamma,8,50.1475,rewards mean,0.4875,meta-cognitive sensitivity,0.0,confidence mean,0.5125,mean accuracy,0.4875,adjusted qsr
sftklps3meowbetagamma,9,50.694500000000005,rewards mean,0.5,meta-cognitive sensitivity,0.0,confidence mean,0.5,mean accuracy,0.5,adjusted qsr
local_llama8B,0,49.541250000000005,rewards mean,0.6,meta-cognitive sensitivity,0.0,confidence mean,0.4,mean accuracy,0.6,adjusted qsr
local_llama8B,1,50.208,rewards mean,0.4875,meta-cognitive sensitivity,0.0,confidence mean,0.5125,mean accuracy,0.4875,adjusted qsr
local_llama8B,2,50.67425,rewards mean,0.425,meta-cognitive sensitivity,0.0,confidence mean,0.575,mean accuracy,0.425,adjusted qsr
local_llama8B,3,50.968625,rewards mean,0.5625,meta-cognitive sensitivity,0.0,confidence mean,0.4375,mean accuracy,0.5625,adjusted qsr
local_llama8B,4,48.510000000000005,rewards mean,0.5125,meta-cognitive sensitivity,0.0,confidence mean,0.4875,mean accuracy,0.5125,adjusted qsr
local_llama8B,5,52.01400000000001,rewards mean,0.425,meta-cognitive sensitivity,0.0,confidence mean,0.575,mean accuracy,0.425,adjusted qsr
local_llama8B,6,48.77325,rewards mean,0.4625,meta-cognitive sensitivity,0.0,confidence mean,0.5375,mean accuracy,0.4625,adjusted qsr
